base_doc_id,query_count,max_relevance,avg_relevance,qrels_segment_count,domain
msmarco_v2.1_doc_53_1218059779,1,0,0.0,2,53
msmarco_v2.1_doc_06_914963608,1,0,0.0,2,06
msmarco_v2.1_doc_52_289422204,1,0,0.0,1,52
msmarco_v2.1_doc_15_170542230,1,0,0.0,1,15
msmarco_v2.1_doc_24_585213348,1,0,0.0,1,24
msmarco_v2.1_doc_37_414688669,1,0,0.0,1,37
msmarco_v2.1_doc_07_1196058970,1,0,0.0,1,07
msmarco_v2.1_doc_25_1450696046,1,0,0.0,1,25
msmarco_v2.1_doc_36_400964579,1,0,0.0,1,36
msmarco_v2.1_doc_13_1406436613,1,0,0.0,1,13
msmarco_v2.1_doc_22_492546974,1,0,0.0,1,22
msmarco_v2.1_doc_19_586256282,1,0,0.0,1,19
msmarco_v2.1_doc_23_503843194,1,0,0.0,1,23
msmarco_v2.1_doc_40_816987169,1,0,0.0,1,40
msmarco_v2.1_doc_19_276901302,1,0,0.0,1,19
msmarco_v2.1_doc_06_1781883468,1,0,0.0,1,06
msmarco_v2.1_doc_48_490748760,1,0,0.0,1,48
msmarco_v2.1_doc_33_1460573990,1,0,0.0,1,33
msmarco_v2.1_doc_18_2191763287,1,0,0.0,2,18
msmarco_v2.1_doc_33_1046777193,1,0,0.0,1,33
msmarco_v2.1_doc_26_1803695940,1,0,0.0,1,26
msmarco_v2.1_doc_08_412811909,1,0,0.0,1,08
msmarco_v2.1_doc_19_721103949,1,0,0.0,1,19
msmarco_v2.1_doc_45_1429774612,1,0,0.0,1,45
msmarco_v2.1_doc_49_334823402,1,0,0.0,2,49
msmarco_v2.1_doc_50_1574981612,1,0,0.0,1,50
msmarco_v2.1_doc_17_2552871415,1,0,0.0,1,17
msmarco_v2.1_doc_26_1637263390,1,0,0.0,1,26
msmarco_v2.1_doc_08_980159285,1,0,0.0,1,08
msmarco_v2.1_doc_34_1486023838,1,0,0.0,2,34
msmarco_v2.1_doc_26_1754737780,1,0,0.0,1,26
msmarco_v2.1_doc_33_1040647871,1,0,0.0,4,33
msmarco_v2.1_doc_27_1038213013,1,0,0.0,1,27
msmarco_v2.1_doc_50_2723972100,1,0,0.0,1,50
msmarco_v2.1_doc_13_365395938,1,0,0.0,1,13
msmarco_v2.1_doc_27_425235970,1,0,0.0,1,27
msmarco_v2.1_doc_17_1360269321,1,0,0.0,1,17
msmarco_v2.1_doc_28_548777948,1,0,0.0,1,28
msmarco_v2.1_doc_03_1273116872,1,0,0.0,1,03
msmarco_v2.1_doc_06_756354091,1,0,0.0,2,06
msmarco_v2.1_doc_02_372945043,1,0,0.0,1,02
msmarco_v2.1_doc_03_763304303,1,0,0.0,1,03
msmarco_v2.1_doc_17_2653162864,1,0,0.0,1,17
msmarco_v2.1_doc_16_3376550766,1,0,0.0,1,16
msmarco_v2.1_doc_29_1164824910,1,0,0.0,1,29
msmarco_v2.1_doc_26_980587660,1,0,0.0,2,26
msmarco_v2.1_doc_27_79217464,1,0,0.0,1,27
msmarco_v2.1_doc_25_607380171,1,0,0.0,1,25
msmarco_v2.1_doc_51_159831290,1,0,0.0,1,51
msmarco_v2.1_doc_27_73624491,1,0,0.0,1,27
msmarco_v2.1_doc_15_1502665465,1,0,0.0,1,15
msmarco_v2.1_doc_58_886396928,1,0,0.0,1,58
msmarco_v2.1_doc_31_1336759842,1,0,0.0,1,31
msmarco_v2.1_doc_18_3177338200,1,0,0.0,2,18
msmarco_v2.1_doc_19_1632626669,1,0,0.0,1,19
msmarco_v2.1_doc_22_213787149,1,0,0.0,1,22
msmarco_v2.1_doc_28_1702471268,1,0,0.0,2,28
msmarco_v2.1_doc_30_978492308,1,0,0.0,1,30
msmarco_v2.1_doc_09_268929829,1,0,0.0,1,09
msmarco_v2.1_doc_56_1066837494,1,0,0.0,2,56
msmarco_v2.1_doc_01_1776753845,1,0,0.0,1,01
msmarco_v2.1_doc_08_779778121,1,0,0.0,1,08
msmarco_v2.1_doc_46_1239038676,1,0,0.0,1,46
msmarco_v2.1_doc_40_1477250858,1,0,0.0,1,40
msmarco_v2.1_doc_39_771626562,1,0,0.0,2,39
msmarco_v2.1_doc_56_422372012,1,0,0.0,1,56
msmarco_v2.1_doc_48_191374870,1,0,0.0,1,48
msmarco_v2.1_doc_00_43672497,1,0,0.0,1,00
msmarco_v2.1_doc_24_124746724,1,0,0.0,1,24
msmarco_v2.1_doc_11_1323184967,1,0,0.0,1,11
msmarco_v2.1_doc_07_779742633,1,0,0.0,1,07
msmarco_v2.1_doc_14_250293481,1,0,0.0,1,14
msmarco_v2.1_doc_04_1220438184,1,0,0.0,1,04
msmarco_v2.1_doc_02_19754219,1,0,0.0,5,02
msmarco_v2.1_doc_06_1724831419,1,0,0.0,1,06
msmarco_v2.1_doc_26_98120935,1,0,0.0,1,26
msmarco_v2.1_doc_37_196357708,1,0,0.0,1,37
msmarco_v2.1_doc_27_349677031,1,0,0.0,1,27
msmarco_v2.1_doc_15_349251067,1,0,0.0,1,15
msmarco_v2.1_doc_57_1134575547,1,0,0.0,1,57
msmarco_v2.1_doc_16_1461668990,1,0,0.0,1,16
msmarco_v2.1_doc_59_517510478,1,0,0.0,1,59
msmarco_v2.1_doc_07_1206578480,1,0,0.0,1,07
msmarco_v2.1_doc_16_1544946302,1,0,0.0,2,16
msmarco_v2.1_doc_38_172597485,1,0,0.0,1,38
msmarco_v2.1_doc_17_1222934285,1,0,0.0,1,17
msmarco_v2.1_doc_19_1449061017,1,0,0.0,1,19
msmarco_v2.1_doc_37_275457558,1,0,0.0,2,37
msmarco_v2.1_doc_01_1954709172,1,0,0.0,1,01
msmarco_v2.1_doc_19_1898129634,1,0,0.0,1,19
msmarco_v2.1_doc_06_1823516271,1,0,0.0,1,06
msmarco_v2.1_doc_54_661207881,1,0,0.0,1,54
msmarco_v2.1_doc_55_1276947448,1,0,0.0,1,55
msmarco_v2.1_doc_25_415108280,1,0,0.0,1,25
msmarco_v2.1_doc_13_411654830,1,0,0.0,1,13
msmarco_v2.1_doc_14_68420352,1,0,0.0,1,14
msmarco_v2.1_doc_17_2634520783,1,0,0.0,1,17
msmarco_v2.1_doc_11_1338332616,1,0,0.0,1,11
msmarco_v2.1_doc_33_611564308,1,0,0.0,1,33
msmarco_v2.1_doc_58_819001541,1,0,0.0,1,58
msmarco_v2.1_doc_01_1766926171,1,0,0.0,4,01
msmarco_v2.1_doc_17_403757336,1,0,0.0,1,17
msmarco_v2.1_doc_22_1072117045,1,0,0.0,2,22
msmarco_v2.1_doc_51_647549693,1,0,0.0,4,51
msmarco_v2.1_doc_31_216075418,1,0,0.0,1,31
msmarco_v2.1_doc_44_1466367098,1,0,0.0,1,44
msmarco_v2.1_doc_24_21870639,1,0,0.0,1,24
msmarco_v2.1_doc_22_616715365,1,0,0.0,6,22
msmarco_v2.1_doc_13_677575123,1,0,0.0,1,13
msmarco_v2.1_doc_04_66983314,1,0,0.0,1,04
msmarco_v2.1_doc_11_1281229097,1,0,0.0,1,11
msmarco_v2.1_doc_23_813137492,1,0,0.0,1,23
msmarco_v2.1_doc_17_1918516995,1,0,0.0,1,17
msmarco_v2.1_doc_52_1355174708,1,0,0.0,1,52
msmarco_v2.1_doc_06_899398206,1,0,0.0,1,06
msmarco_v2.1_doc_50_437768056,1,0,0.0,1,50
msmarco_v2.1_doc_27_1145721765,1,0,0.0,1,27
msmarco_v2.1_doc_31_358185508,1,0,0.0,1,31
msmarco_v2.1_doc_55_272136500,1,0,0.0,1,55
msmarco_v2.1_doc_11_90102650,1,0,0.0,1,11
msmarco_v2.1_doc_20_805976304,1,0,0.0,1,20
msmarco_v2.1_doc_27_58806762,1,0,0.0,1,27
msmarco_v2.1_doc_42_256963638,1,0,0.0,1,42
msmarco_v2.1_doc_25_138532022,1,0,0.0,2,25
msmarco_v2.1_doc_43_1159846732,1,0,0.0,1,43
msmarco_v2.1_doc_26_620374187,1,0,0.0,1,26
msmarco_v2.1_doc_58_622379600,1,0,0.0,1,58
msmarco_v2.1_doc_16_939071077,1,0,0.0,1,16
msmarco_v2.1_doc_17_679077417,1,0,0.0,1,17
msmarco_v2.1_doc_42_881151069,1,0,0.0,1,42
msmarco_v2.1_doc_26_773850147,1,0,0.0,1,26
msmarco_v2.1_doc_45_1394941195,1,0,0.0,2,45
msmarco_v2.1_doc_33_978892387,1,0,0.0,1,33
msmarco_v2.1_doc_50_1750019296,1,0,0.0,1,50
msmarco_v2.1_doc_09_888992041,1,0,0.0,1,09
msmarco_v2.1_doc_48_739260259,1,0,0.0,1,48
msmarco_v2.1_doc_00_684297293,1,0,0.0,1,00
msmarco_v2.1_doc_27_22800543,1,0,0.0,1,27
msmarco_v2.1_doc_01_440960251,1,0,0.0,1,01
msmarco_v2.1_doc_48_1552363166,1,0,0.0,1,48
msmarco_v2.1_doc_07_763679476,1,0,0.0,1,07
msmarco_v2.1_doc_31_276327407,1,0,0.0,1,31
msmarco_v2.1_doc_58_1247926851,1,0,0.0,2,58
msmarco_v2.1_doc_30_936542256,1,0,0.0,1,30
msmarco_v2.1_doc_55_418554286,1,0,0.0,1,55
msmarco_v2.1_doc_24_1597407069,1,0,0.0,1,24
msmarco_v2.1_doc_16_2357504127,1,0,0.0,1,16
msmarco_v2.1_doc_02_259348100,1,0,0.0,1,02
msmarco_v2.1_doc_06_1773126636,1,0,0.0,1,06
msmarco_v2.1_doc_35_739854656,1,0,0.0,1,35
msmarco_v2.1_doc_42_1187232154,1,0,0.0,2,42
msmarco_v2.1_doc_12_29492981,1,0,0.0,1,12
msmarco_v2.1_doc_42_879937849,1,0,0.0,2,42
msmarco_v2.1_doc_27_92489493,1,0,0.0,2,27
msmarco_v2.1_doc_25_328632467,1,0,0.0,1,25
msmarco_v2.1_doc_14_316810022,1,0,0.0,1,14
msmarco_v2.1_doc_09_246844741,1,0,0.0,1,09
msmarco_v2.1_doc_33_1351190388,1,0,0.0,1,33
msmarco_v2.1_doc_01_711582432,1,0,0.0,1,01
msmarco_v2.1_doc_51_1175747739,1,0,0.0,1,51
msmarco_v2.1_doc_27_1185411431,1,0,0.0,1,27
msmarco_v2.1_doc_42_785293599,1,0,0.0,1,42
msmarco_v2.1_doc_01_1976966160,1,0,0.0,1,01
msmarco_v2.1_doc_34_1194194760,1,0,0.0,1,34
msmarco_v2.1_doc_23_987081994,1,0,0.0,1,23
msmarco_v2.1_doc_17_3748336007,1,0,0.0,4,17
msmarco_v2.1_doc_44_1407933460,1,0,0.0,1,44
msmarco_v2.1_doc_02_1312483788,1,0,0.0,1,02
msmarco_v2.1_doc_28_925064441,1,0,0.0,2,28
msmarco_v2.1_doc_17_3503906363,1,0,0.0,1,17
msmarco_v2.1_doc_25_342327735,1,0,0.0,1,25
msmarco_v2.1_doc_30_1582584309,1,0,0.0,1,30
msmarco_v2.1_doc_53_964406008,1,0,0.0,2,53
msmarco_v2.1_doc_09_1199710775,1,0,0.0,1,09
msmarco_v2.1_doc_27_86636603,1,0,0.0,1,27
msmarco_v2.1_doc_02_1077851473,1,0,0.0,1,02
msmarco_v2.1_doc_37_164594567,1,0,0.0,5,37
msmarco_v2.1_doc_43_429404973,1,0,0.0,1,43
msmarco_v2.1_doc_58_1360740258,1,0,0.0,1,58
msmarco_v2.1_doc_11_39408618,1,0,0.0,2,11
msmarco_v2.1_doc_03_1165081801,1,0,0.0,1,03
msmarco_v2.1_doc_02_1037468443,1,0,0.0,1,02
msmarco_v2.1_doc_14_1173185982,1,0,0.0,2,14
msmarco_v2.1_doc_26_579749473,1,0,0.0,1,26
msmarco_v2.1_doc_17_3582151616,1,0,0.0,1,17
msmarco_v2.1_doc_15_1771304619,1,0,0.0,1,15
msmarco_v2.1_doc_35_582601829,1,0,0.0,1,35
msmarco_v2.1_doc_42_1192489985,1,0,0.0,1,42
msmarco_v2.1_doc_31_1364079976,1,0,0.0,1,31
msmarco_v2.1_doc_57_1063489272,1,0,0.0,1,57
msmarco_v2.1_doc_16_828916938,1,0,0.0,1,16
msmarco_v2.1_doc_15_1539941641,1,0,0.0,1,15
msmarco_v2.1_doc_20_234084831,1,0,0.0,1,20
msmarco_v2.1_doc_39_772330698,1,0,0.0,1,39
msmarco_v2.1_doc_37_1387037468,1,0,0.0,3,37
msmarco_v2.1_doc_39_325433976,1,0,0.0,1,39
msmarco_v2.1_doc_14_864963490,1,0,0.0,1,14
msmarco_v2.1_doc_50_687618407,1,0,0.0,1,50
msmarco_v2.1_doc_55_1179663247,1,0,0.0,1,55
msmarco_v2.1_doc_05_654573227,1,0,0.0,1,05
msmarco_v2.1_doc_31_1257163559,1,0,0.0,2,31
msmarco_v2.1_doc_26_1017006514,1,0,0.0,1,26
msmarco_v2.1_doc_37_1293676127,1,0,0.0,16,37
msmarco_v2.1_doc_56_4151747,1,0,0.0,1,56
msmarco_v2.1_doc_26_1743787654,1,0,0.0,1,26
msmarco_v2.1_doc_44_1287520641,1,0,0.0,1,44
msmarco_v2.1_doc_27_1284002612,1,0,0.0,1,27
msmarco_v2.1_doc_08_770171591,1,0,0.0,1,08
msmarco_v2.1_doc_52_1691877328,1,0,0.0,1,52
msmarco_v2.1_doc_43_1214314148,1,0,0.0,1,43
msmarco_v2.1_doc_16_785423936,1,0,0.0,1,16
msmarco_v2.1_doc_44_630330313,1,0,0.0,4,44
msmarco_v2.1_doc_07_238626398,1,0,0.0,1,07
msmarco_v2.1_doc_19_2012418897,1,0,0.0,2,19
msmarco_v2.1_doc_09_534507868,1,0,0.0,1,09
msmarco_v2.1_doc_57_1298975308,1,0,0.0,2,57
msmarco_v2.1_doc_15_1734703720,1,0,0.0,1,15
msmarco_v2.1_doc_44_681825040,1,0,0.0,2,44
msmarco_v2.1_doc_02_1278114622,1,0,0.0,1,02
msmarco_v2.1_doc_45_1522939825,1,0,0.0,1,45
msmarco_v2.1_doc_13_85743758,1,0,0.0,1,13
msmarco_v2.1_doc_19_564491581,1,0,0.0,1,19
msmarco_v2.1_doc_13_742953168,1,0,0.0,1,13
msmarco_v2.1_doc_12_1747571959,1,0,0.0,1,12
msmarco_v2.1_doc_24_344444698,1,0,0.0,2,24
msmarco_v2.1_doc_06_331044556,1,0,0.0,1,06
msmarco_v2.1_doc_35_1036488969,1,0,0.0,1,35
msmarco_v2.1_doc_31_257769885,1,0,0.0,2,31
msmarco_v2.1_doc_40_193182844,1,0,0.0,5,40
msmarco_v2.1_doc_05_1387118850,1,0,0.0,1,05
msmarco_v2.1_doc_50_2006783100,1,0,0.0,1,50
msmarco_v2.1_doc_08_621869239,1,0,0.0,1,08
msmarco_v2.1_doc_33_1166381219,1,0,0.0,1,33
msmarco_v2.1_doc_45_471162415,1,0,0.0,1,45
msmarco_v2.1_doc_02_1390572158,1,0,0.0,1,02
msmarco_v2.1_doc_24_869261744,1,0,0.0,1,24
msmarco_v2.1_doc_15_263797990,1,0,0.0,1,15
msmarco_v2.1_doc_55_383540148,1,0,0.0,1,55
msmarco_v2.1_doc_17_3593517976,1,0,0.0,1,17
msmarco_v2.1_doc_26_206997547,1,0,0.0,1,26
msmarco_v2.1_doc_55_1168248831,1,0,0.0,1,55
msmarco_v2.1_doc_14_611633403,1,0,0.0,1,14
msmarco_v2.1_doc_24_566089725,1,0,0.0,1,24
msmarco_v2.1_doc_34_1291679838,1,0,0.0,1,34
msmarco_v2.1_doc_04_26911459,1,0,0.0,1,04
msmarco_v2.1_doc_23_1157154173,1,0,0.0,1,23
msmarco_v2.1_doc_29_12084524,1,0,0.0,1,29
msmarco_v2.1_doc_53_1119086189,1,0,0.0,1,53
msmarco_v2.1_doc_18_1078788041,1,0,0.0,1,18
msmarco_v2.1_doc_25_779101722,1,0,0.0,1,25
msmarco_v2.1_doc_21_1192838080,1,0,0.0,1,21
msmarco_v2.1_doc_58_842039846,1,0,0.0,1,58
msmarco_v2.1_doc_27_583204169,1,0,0.0,1,27
msmarco_v2.1_doc_10_219486962,1,0,0.0,1,10
msmarco_v2.1_doc_32_218231805,1,0,0.0,1,32
msmarco_v2.1_doc_32_1210674347,1,0,0.0,1,32
msmarco_v2.1_doc_39_324975959,1,0,0.0,1,39
msmarco_v2.1_doc_32_140796772,1,0,0.0,1,32
msmarco_v2.1_doc_44_1479813884,1,0,0.0,1,44
msmarco_v2.1_doc_07_847945893,1,0,0.0,1,07
msmarco_v2.1_doc_12_53965908,1,0,0.0,1,12
msmarco_v2.1_doc_24_1431529989,1,0,0.0,2,24
msmarco_v2.1_doc_19_1311342795,1,0,0.0,1,19
msmarco_v2.1_doc_15_1831057539,1,0,0.0,2,15
msmarco_v2.1_doc_02_1448785273,1,0,0.0,2,02
msmarco_v2.1_doc_08_661757467,1,0,0.0,3,08
msmarco_v2.1_doc_25_150262359,1,0,0.0,1,25
msmarco_v2.1_doc_56_1061793204,1,0,0.0,1,56
msmarco_v2.1_doc_37_669400991,1,0,0.0,1,37
msmarco_v2.1_doc_24_398399551,1,0,0.0,1,24
msmarco_v2.1_doc_01_1706990934,1,0,0.0,1,01
msmarco_v2.1_doc_47_1211109847,1,0,0.0,1,47
msmarco_v2.1_doc_13_1361360483,1,0,0.0,1,13
msmarco_v2.1_doc_00_969696387,1,0,0.0,1,00
msmarco_v2.1_doc_16_1682175654,1,0,0.0,1,16
msmarco_v2.1_doc_24_128748824,1,0,0.0,1,24
msmarco_v2.1_doc_19_1924611011,1,0,0.0,1,19
msmarco_v2.1_doc_34_939361210,1,0,0.0,1,34
msmarco_v2.1_doc_11_772968341,1,0,0.0,1,11
msmarco_v2.1_doc_26_1731708546,1,0,0.0,1,26
msmarco_v2.1_doc_01_1621600004,1,0,0.0,1,01
msmarco_v2.1_doc_18_771873024,1,0,0.0,1,18
msmarco_v2.1_doc_12_1880386204,1,0,0.0,1,12
msmarco_v2.1_doc_29_839052121,1,0,0.0,1,29
msmarco_v2.1_doc_46_464207001,1,0,0.0,1,46
msmarco_v2.1_doc_08_503488133,1,0,0.0,1,08
msmarco_v2.1_doc_22_1071416482,1,0,0.0,1,22
msmarco_v2.1_doc_05_578561703,1,0,0.0,1,05
msmarco_v2.1_doc_07_810807549,1,0,0.0,1,07
msmarco_v2.1_doc_16_3070872083,1,0,0.0,1,16
msmarco_v2.1_doc_52_1583354027,1,0,0.0,1,52
msmarco_v2.1_doc_43_994214545,1,0,0.0,1,43
msmarco_v2.1_doc_47_150455696,1,0,0.0,1,47
msmarco_v2.1_doc_09_338300142,1,0,0.0,1,09
msmarco_v2.1_doc_17_3806470134,1,0,0.0,1,17
msmarco_v2.1_doc_43_668750292,1,0,0.0,1,43
msmarco_v2.1_doc_56_755491241,1,0,0.0,1,56
msmarco_v2.1_doc_50_378781035,1,0,0.0,2,50
msmarco_v2.1_doc_19_16781011,1,0,0.0,1,19
msmarco_v2.1_doc_50_1367313014,1,0,0.0,1,50
msmarco_v2.1_doc_13_733301497,1,0,0.0,1,13
msmarco_v2.1_doc_40_1093010000,1,0,0.0,1,40
msmarco_v2.1_doc_59_610552701,1,0,0.0,1,59
msmarco_v2.1_doc_00_1231721003,1,0,0.0,1,00
msmarco_v2.1_doc_44_38630295,1,0,0.0,1,44
msmarco_v2.1_doc_00_423702123,1,0,0.0,2,00
msmarco_v2.1_doc_34_161494005,1,0,0.0,1,34
msmarco_v2.1_doc_12_1078856548,1,0,0.0,1,12
msmarco_v2.1_doc_48_88124916,1,0,0.0,1,48
msmarco_v2.1_doc_11_621221699,1,0,0.0,1,11
msmarco_v2.1_doc_36_167833357,1,0,0.0,1,36
msmarco_v2.1_doc_01_843595482,1,0,0.0,1,01
msmarco_v2.1_doc_43_1434844283,1,0,0.0,1,43
msmarco_v2.1_doc_53_608505436,1,0,0.0,1,53
msmarco_v2.1_doc_05_852307249,1,0,0.0,1,05
msmarco_v2.1_doc_59_824849958,1,0,0.0,1,59
msmarco_v2.1_doc_22_490056898,1,0,0.0,1,22
msmarco_v2.1_doc_04_806932925,1,0,0.0,1,04
msmarco_v2.1_doc_54_707261504,1,0,0.0,4,54
msmarco_v2.1_doc_40_193136611,1,0,0.0,3,40
msmarco_v2.1_doc_37_279116234,1,0,0.0,1,37
msmarco_v2.1_doc_35_1463964523,1,0,0.0,1,35
msmarco_v2.1_doc_26_118596816,1,0,0.0,1,26
msmarco_v2.1_doc_11_538510431,1,0,0.0,1,11
msmarco_v2.1_doc_31_1333895877,1,0,0.0,1,31
msmarco_v2.1_doc_08_794483208,1,0,0.0,3,08
msmarco_v2.1_doc_40_1166412290,1,0,0.0,1,40
msmarco_v2.1_doc_26_1209451424,1,0,0.0,1,26
msmarco_v2.1_doc_55_387601659,1,0,0.0,1,55
msmarco_v2.1_doc_53_466306204,1,0,0.0,1,53
msmarco_v2.1_doc_05_1089423914,1,0,0.0,3,05
msmarco_v2.1_doc_15_137082740,1,0,0.0,1,15
msmarco_v2.1_doc_13_728815295,1,0,0.0,1,13
msmarco_v2.1_doc_54_356595354,1,0,0.0,1,54
msmarco_v2.1_doc_29_1099065392,1,0,0.0,1,29
msmarco_v2.1_doc_23_869382350,1,0,0.0,2,23
msmarco_v2.1_doc_53_934075317,1,0,0.0,1,53
msmarco_v2.1_doc_34_1466853395,1,0,0.0,1,34
msmarco_v2.1_doc_38_1337794871,1,0,0.0,1,38
msmarco_v2.1_doc_35_1388284626,1,0,0.0,1,35
msmarco_v2.1_doc_53_967386193,1,0,0.0,1,53
msmarco_v2.1_doc_26_1004911075,1,0,0.0,1,26
msmarco_v2.1_doc_50_534278504,1,0,0.0,1,50
msmarco_v2.1_doc_48_1221659399,1,0,0.0,2,48
msmarco_v2.1_doc_17_228600751,1,0,0.0,1,17
msmarco_v2.1_doc_42_1149279525,1,0,0.0,1,42
msmarco_v2.1_doc_47_288316245,1,0,0.0,1,47
msmarco_v2.1_doc_53_724283776,1,0,0.0,1,53
msmarco_v2.1_doc_00_415123643,1,0,0.0,1,00
msmarco_v2.1_doc_04_1083657183,1,0,0.0,1,04
msmarco_v2.1_doc_37_1396086869,1,0,0.0,1,37
msmarco_v2.1_doc_26_1538422768,1,0,0.0,1,26
msmarco_v2.1_doc_48_392659202,1,0,0.0,1,48
msmarco_v2.1_doc_35_1046432000,1,0,0.0,2,35
msmarco_v2.1_doc_12_1311600894,1,0,0.0,1,12
msmarco_v2.1_doc_19_1239028167,1,0,0.0,1,19
msmarco_v2.1_doc_08_1370773644,1,0,0.0,1,08
msmarco_v2.1_doc_47_164070387,1,0,0.0,1,47
msmarco_v2.1_doc_16_2028642629,1,0,0.0,1,16
msmarco_v2.1_doc_55_453538141,1,0,0.0,1,55
msmarco_v2.1_doc_25_494658503,1,0,0.0,1,25
msmarco_v2.1_doc_33_1040687927,1,0,0.0,1,33
msmarco_v2.1_doc_26_44135813,1,0,0.0,1,26
msmarco_v2.1_doc_30_1663910538,1,0,0.0,1,30
msmarco_v2.1_doc_20_1537421229,1,0,0.0,2,20
msmarco_v2.1_doc_53_1106651924,1,0,0.0,3,53
msmarco_v2.1_doc_37_287724193,1,0,0.0,1,37
msmarco_v2.1_doc_08_1372938182,1,0,0.0,3,08
msmarco_v2.1_doc_56_850986547,1,0,0.0,1,56
msmarco_v2.1_doc_09_906069425,1,0,0.0,1,09
msmarco_v2.1_doc_45_1395893275,1,0,0.0,1,45
msmarco_v2.1_doc_01_190066852,1,0,0.0,1,01
msmarco_v2.1_doc_59_265028253,1,0,0.0,1,59
msmarco_v2.1_doc_14_1631835888,1,0,0.0,1,14
msmarco_v2.1_doc_03_1764081194,1,0,0.0,2,03
msmarco_v2.1_doc_35_191741635,1,0,0.0,1,35
msmarco_v2.1_doc_11_259573741,1,0,0.0,1,11
msmarco_v2.1_doc_29_82164445,1,0,0.0,1,29
msmarco_v2.1_doc_36_5887961,1,0,0.0,1,36
msmarco_v2.1_doc_03_803843754,1,0,0.0,1,03
msmarco_v2.1_doc_26_1443970029,1,0,0.0,1,26
msmarco_v2.1_doc_18_1695949423,1,0,0.0,1,18
msmarco_v2.1_doc_02_1192374334,1,0,0.0,1,02
msmarco_v2.1_doc_30_294878407,1,0,0.0,2,30
msmarco_v2.1_doc_50_915847671,1,0,0.0,2,50
msmarco_v2.1_doc_35_1590513600,1,0,0.0,1,35
msmarco_v2.1_doc_45_1202369836,1,0,0.0,1,45
msmarco_v2.1_doc_13_1087917155,1,0,0.0,1,13
msmarco_v2.1_doc_26_870595604,1,0,0.0,1,26
msmarco_v2.1_doc_56_1467998390,1,0,0.0,1,56
msmarco_v2.1_doc_40_1291443611,1,0,0.0,1,40
msmarco_v2.1_doc_31_1018185227,1,0,0.0,1,31
msmarco_v2.1_doc_28_1674761995,1,0,0.0,1,28
msmarco_v2.1_doc_03_1332035056,1,0,0.0,1,03
msmarco_v2.1_doc_32_1657312265,1,0,0.0,1,32
msmarco_v2.1_doc_12_1626099229,1,0,0.0,1,12
msmarco_v2.1_doc_52_1217793295,1,0,0.0,1,52
msmarco_v2.1_doc_17_2133928219,1,0,0.0,1,17
msmarco_v2.1_doc_48_274398972,1,0,0.0,1,48
msmarco_v2.1_doc_02_1056850508,1,0,0.0,1,02
msmarco_v2.1_doc_33_579672422,1,0,0.0,1,33
msmarco_v2.1_doc_18_1312048712,1,0,0.0,1,18
msmarco_v2.1_doc_48_1646891871,1,0,0.0,2,48
msmarco_v2.1_doc_15_1772790230,1,0,0.0,1,15
msmarco_v2.1_doc_48_1644250808,1,0,0.0,1,48
msmarco_v2.1_doc_04_195387454,1,0,0.0,1,04
msmarco_v2.1_doc_37_19520269,1,0,0.0,1,37
msmarco_v2.1_doc_18_1091527564,1,0,0.0,1,18
msmarco_v2.1_doc_35_342125341,1,0,0.0,1,35
msmarco_v2.1_doc_04_121055974,1,0,0.0,10,04
msmarco_v2.1_doc_57_1068515836,1,0,0.0,3,57
msmarco_v2.1_doc_16_172820288,1,0,0.0,1,16
msmarco_v2.1_doc_44_527733786,1,0,0.0,1,44
msmarco_v2.1_doc_01_2020377071,1,0,0.0,1,01
msmarco_v2.1_doc_50_428102842,1,0,0.0,1,50
msmarco_v2.1_doc_27_1206178166,1,0,0.0,2,27
msmarco_v2.1_doc_38_1526234459,1,0,0.0,1,38
msmarco_v2.1_doc_01_1920111187,1,0,0.0,1,01
msmarco_v2.1_doc_28_1429472005,1,0,0.0,1,28
msmarco_v2.1_doc_31_700183962,1,0,0.0,1,31
msmarco_v2.1_doc_44_1481398227,1,0,0.0,1,44
msmarco_v2.1_doc_18_2329226328,1,0,0.0,1,18
msmarco_v2.1_doc_32_267372744,1,0,0.0,1,32
msmarco_v2.1_doc_42_672676862,1,0,0.0,1,42
msmarco_v2.1_doc_40_1127188282,1,0,0.0,1,40
msmarco_v2.1_doc_47_1463422372,1,0,0.0,2,47
msmarco_v2.1_doc_45_817871476,1,0,0.0,1,45
msmarco_v2.1_doc_04_248913433,1,0,0.0,1,04
msmarco_v2.1_doc_09_1704937202,1,0,0.0,1,09
msmarco_v2.1_doc_18_2570063306,1,0,0.0,1,18
msmarco_v2.1_doc_07_680162919,1,0,0.0,1,07
msmarco_v2.1_doc_22_1649308540,1,0,0.0,1,22
msmarco_v2.1_doc_44_648337155,1,0,0.0,1,44
msmarco_v2.1_doc_14_514951859,1,0,0.0,1,14
msmarco_v2.1_doc_25_470573478,1,0,0.0,1,25
msmarco_v2.1_doc_36_531010422,1,0,0.0,1,36
msmarco_v2.1_doc_56_851901403,1,0,0.0,1,56
msmarco_v2.1_doc_06_730546057,1,0,0.0,1,06
msmarco_v2.1_doc_56_1401659628,1,0,0.0,1,56
msmarco_v2.1_doc_13_434737461,1,0,0.0,1,13
msmarco_v2.1_doc_48_1276207422,1,0,0.0,1,48
msmarco_v2.1_doc_02_1458931777,1,0,0.0,1,02
msmarco_v2.1_doc_02_634955060,1,0,0.0,1,02
